Document ID,Citation,Source
90,"sement au 49.3 mais en se démarquant de la position des frondeurs LR. 《 Le recours au 49.3 est forcément une erreur. Je veux pointer l'erreur sur la méthode depuis de longs mois et l'inaction depuis des années 》 , a dénoncé le chef des LR, avant d'expliquer que Les Républicains av",Les Républicains
90,"aient 《 essayé d'apporter des modifications importantes 》 à une réforme qu'il juge « indispensable ». Dans son constat, Éric Ci",Éric Ci.
90,"otti se félicite de voir les 《 points positifs 》 apportés dans le texte par la droite (sauvegarde du système, revalori",otti
90,"le cap du parti comme un rappel lancé à certains députés de son camp. 《 C'est avec un profond malaise que j'ai vécu la transformation de l'Assemblée en ZAD. Notre responsabilité est désormais de ne pas ajouter le chaos au chaos. C'est pour cela que les Républicains, ne s'associeront à aucune motion de censure. 》 Un appel auquel, à l'évidence, tous les élus LR n'ont pas l'intention",Les Républicains
90,estimé que l'option du 49.3 était gravée dans le texte dès le départ. 《 Ce n'est pas une vraie surprise. Cette option était prévue puisque le gouvernement avait fait le choix d'inscrire ce texte dans le cadre du projet de loi de financement rectificative de la Sécurité sociale (PLFSS) 》.Pointant à son tour un problème de méthode et une incapacité du gouve,Le Monde
90,"rnement à trouver une majorité ,le député d'Eure-et-Loir a ajouté: 《 On déplore que ça se termine comme ça. Nous étions une majorité au sein des Républicains à reconnaître que cette réforme était nécessaire . 》 Enfin, au Sénat, Bruno Retailleau a estimé qu'une adoption via un 49.",« On déplore que ça se termine comme ça. Nous étions une majorité au sein des Républicains à reconnaître que cette réforme était nécessaire. »
90,3 « valait mieux qu'un rejet » et que ce « pis-aller » permettait de 《 sauver l'essentiel 》. Renvoyant à son tour la responsabilité de la situation dans le jardi,Victor Hugo
90,"a fait un état des lieux assassin de la situation politique du pays. 《 Cette séquence montre aussi que le paysage politique engendré par le macronisme est un champ de ruines. La refondation démocratique est une urgence absolue 》 , a alerté le sénateur de la Vendée, alors que la première ministre p",Le Monde
91,", etc. Critiquer la méthode permet de belles envolées lyriques sur le 《 passage en force 》 , le « déni de démocratie » , « l'insulte faite au Parlement » , mais",Noam Chomsky
91,emblée reflétant enfin la diversité politique de l'électorat. Le pays 《 légal 》 rejoignait le pays « réel ». Les autres - les macronistes - faisaient,Le Monde
91,e fortune bon coeur. Emmanuel Macron et Élisabeth Borne s'engageant à 《 construire des compromis 》 . Et plus d'un rêvait d'une manière de gouverner plus « participative,Emmanuel Macron
91,"» , d'une manière de s'opposer plus 《 constructive 》 et d'un patchwork séduisant de majorités à la carte. Cela a pu marche",Le Monde
92,Les médias internationaux dénoncent la 《faiblesse》 du président français qui a préféré faire passer la réforme par le 49,Le Monde
92,"age d'Emmanuel Macron. Pour El País, le choix du 49.3 met en avant le 《caractère hautain et déconnecté de la rue》 du président français, dont la popularité est au plus bas. Emmanuel M",El País
92,"acron, un 《canard boiteux》 Le quotidien espagnol juge également le texte de la réforme de «décaf",Le Monde
92,"éiné», 《moins ambitieux qu'à l'initial》, à force des révisions apportées par le Sénat et la commission mixte",Le Monde
92,"ique, se demande même si cette réforme n'a pas fait d'Emmanuel Macron 《un canard boiteux》. Plusieurs journaux s'accordent à dire que le chef de l'État sort déc",Le Monde
92,"de politique. Quand le quotidien russe Komsomolskaïa Pravda titre sur 《Macron a montré sa faiblesse》, le Telegraph évoque la «pire crise depuis sa réélection» en 2022. De",Komsomolskaïa Pravda
92,"son côté, le Corriere della Sera italien écrit simplement : 《Le recours au 49.3 est une défaite.》 Le Wall Street Journal se veut, lui, plus positif et défend le chef d",Corriere della Sera
92,"'État, 《pris en étau entre les courants démographiques et géopolitiques》. D'après le quotidien américain, Macron est revenu sur les retraites",Le Monde
92,afin 《d'augmenter les dépenses militaires》 dans un contexte de guerre en Ukraine. Il n'avait pas le choix. «Une,Le Monde
92,ué les lignes des journaux étrangers. Le New York Times mentionne une 《tension palpable》 entre les députés de la majorité et de la Nupes qui brandissaient des,New York Times
92,"pancartes 《64 ans c'est non !》, tout en chantant La Marseillaise. Une situation révélatrice de la «c",La Marseillaise
92,"olère», «frustration» et de 《l'incertitude nationale》.",L'Express
93,"iposter. La première ministre, à la tribune, l'a elle-même anticipé : 《 Dans quelques jours, je n'en doute pas, à l'engagement de la responsabilité du gouvernement, répondront une ou plusieurs motions de censure. 》Immédiatement, les adversaires du camp présidentiel ont fait savoir qu",iposter
93,"ros tendus, Marine Le Pen a affirmé que son groupe y aurait recours : 《 Il faut censurer le gouvernement et nous espérons que ceux qui s'apprêtaient à voter contre cette réforme des retraites, voteront cette motion de censure 》 , a déclaré la présidente du groupe RN à l'Assemblée nationale. Mais",Marine Le Pen
93,"a le plus de chances de rassembler vient du groupe indépendant Liot, 《 le seul groupe en mesure de porter un texte transpartisan, indique Anne-Charlène Bezzina, maître de conférences en droit public. Personne n'aurait trop de mal à y joindre sa signature : pour le camp Macron, c'est la motion la plus dangereuse 》. Le RIP : un parcours du combattant Autre contre-offensive, plus comp",Anne-Charlène Bezzina
93,"'abord réunir 185 parlementaires pour déposer une proposition de loi. 《 Nous les avons 》, certifie le député PCF, Stéphane Peu. Le Conseil constitutionnel doi",Stéphane Peu
93,"especte les conditions établies par l'article 11 de la Constitution : 《 Elle ne peut pas avoir d'objet abrogatif immédiat sur une loi qui est en vigueur depuis moins d'un an. Or, sur le fond, les parlementaires de gauche veulent empêcher cette réforme d'exister 》 , estime Anne-Charlène Bezzina. Et puis, cela impose un calendrier tr",Anne-Charlène Bezzina
93,"ès restreint : 《 Nous avons eu des messages du Conseil constitutionnel disant qu'il fallait aller vite, car le gouvernement veut promulguer très vite le texte. On nous tord un peu le bras 》 , a expliqué mercredi le sénateur PS Patrick Kanner, assurant que le",Conseil constitutionnel
93,"Conseil sera saisi 《 en début de semaine prochaine 》. Si les Sages valident la proposition de loi, le plus dur restera à f",Conseil Constitutionnel
93,"vivement le véhicule législatif employé pour faire passer la réforme. 《 Certes, nous avons eu du 44.3, du 49.3, du 47.1 et l'ensemble de ces mécanismes du parlementarisme rationalisé n'est jamais arrivé sous la Ve République en moins de quinze jours, avance Anne-Charlène Bezzina. Mais je ne suis pas certaine que le Conseil constitutionnel ait matière à censurer pour défaut de sincérité l'ensemble de la tenue de la procédure. 》",Anne-Charlène Bezzina
94,"sur le monde d'après. Reprenant à leur compte le bon mot d'Einstein - 《 La théorie, c'est quand on sait tout et que rien ne fonctionne. La pratique, c'est quand tout fonctionne et que personne ne sait pourquoi 》 -, leurs auteurs se contentent souvent d'adapter aux défis contempora",Albert Einstein
94,"ssai des économistes Patrick Artus et Olivier Pastré (1). Notant que, 《 déjà avant la guerre en Ukraine, 60 % du revenu des 20 % des Français en bas de l'échelle des revenus était absorbé par le logement, l'alimentation et l'énergie 》 , les économistes appellent de leurs voeux un renforcement des politi",Patrick Artus et Olivier Pastré
94,"redistributives afin d'amortir la hausse forte du prix de l'énergie. 《 Pour éviter une crise sociale, la seule solution sera de mettre en place des transferts permanents vers les ménages modestes, écrivent-ils . Et il faudra bien sûr financer ces transferts publics, probablement par une taxation accrue des ménages aisés ou des revenus du capital. 》 Il est indéniable que la valse des prix exige une attention accrue à","The source of the citation is: ""Le Monde"""
94,"essé d'écarter toutes les propositions de hausse de l'imposition, et, 《 en même temps 》 , toute mesure dite d'austérité : gel des salaires, restriction du cr","""Le Monde"""
94,e les recettes et diminue les dépenses. D'où l'appellation de réforme 《 à double dividende 》. Les études comparatives des finances publiques françaises et alleman,Institut des politiques publiques
95,"nce monter d'un cran, dès ce lundi et les jours suivants, est réelle. 《 Maintenant, à nous de jouer ! 》 , a notamment averti sur son site Contre Attaque, ex-Nantes Révoltée",Contre Attaque
95,"ale dans la ville. Autre risque redouté : celui de voir le réveil des 《 gilets jaunes 》 qui n'ont fait, jusqu'alors, qu'une timide réapparition sur les ronds",Le Monde
96,"défilé. Une décision mûrement réfléchie alors que la mobilisation des 《 petites et moyennes villes 》 ne cesse de surprendre depuis le 19 janvier, date de début du mouveme",Le Monde
96,un record pour la commune d'à peine 13 000 âmes. Les chiffres de ces 《 villes moyennes 》 sont parfois supérieurs à ceux des métropoles. Lors de la dernière jo,Le Monde
96,"entionnistes, aussi peu enclins à se rendre aux urnes qu'aux défilés. 《Il existe là-bas une colère, mais surtout un désespoir. Les gens se disent : « À quoi bon ? 》», expliquait dans nos colonnes en janvier Jérôme Fourquet, politologu",Jérôme Fourquet
97,"tion avant la fin de l'année, sera certes assorti de quelques mesures 《 sociales 》 d'accompagnement. C'est donc l'état d'esprit du président qu'il était",Le Monde
97,"eth Borne, confirmée sans surprise dans sa fonction, qu'il demande de 《 changer de méthode 》. À elle de jouer pour élargir la majorité avec des femmes et des homm",Le Monde
97,es « de bonne volonté »et de 《 co-construire 》 un agenda parlementaire avec les forces des deux chambres. Comme il e,National Assembly
98,"ant de Français, c'est qu'il les touche bien plus profondément que le 《 simple 》 passage de 62 à 64 ans. La fameuse coagulation des luttes, souvent re",Michel Foucault
98,"reconnu, les colères vont au-delà de la seule réforme des retraites : 《 Beaucoup des choses qui se sont dites ne sont pas sur les retraites y compris les colères qui s'expriment aujourd'hui 》 , a estimé le chef de l'État. Le reconnaître, c'est le début la sages",Emmanuel Macron
98,"dation des comptes était relativement partagée. Aujourd'hui, après le 《 quoi qu'il en coûte 》 et les centaines de milliards déversées sur l'économie, les Français",Government of France
99,"ministrés d'Anne Hidalgo ne sont peut-être pas près d'en voir la fin. 《 Le 27 mars prochain, une nouvelle assemblée générale se tiendra pour décider des suites du mouvement 》 , prévient Natacha Pommet, la secrétaire générale de la fédération CG",Natacha Pommet
