Document ID,Citation,Context,Source
84,« Retraites : l'état d'urgence »,"mais, élu dix-huit mois plus tard, François Hollande ne revint jamais sur l'âge légal. Un premier acte au printemps 2010 « Retraites : l'état d'urgence » , titre Le Figaro le 14 avril 2010. Un rapport du Conseil d'orientation des retraites (COR), créé par Lionel Jospin",Le Figaro
84,« quelques contributions complémentaires ici ou là »,"une baisse des pensions est inenvisageable et une hausse des cotisations n'est pas souhaitable, même si Éric Woerth n'écarte pas « quelques contributions complémentaires ici ou là » sur les revenus du capital. Reste donc la solution de l'allongement de la durée de cotisation. Le gouvernement s'avance prudemment.",Éric Woerth
84,« socle »,"Le 16 mai, les premières pistes sont transmises aux partenaires sociaux. L'augmentation de la durée d'activité est présentée comme le « socle » de la réforme, mais il n'est pas encore dit si c'est par un simple allongement de la durée de cotisation",réforme des retraites
84,« contribution supplémentaire »,allongement de la durée de cotisation ou par un report de l'âge légal de départ. Et il est prévu une « contribution supplémentaire » sur les hauts revenus et les revenus du capital. C'est la première entorse au « bouclier fiscal » instauré par,bouclier fiscal
84,« bouclier fiscal »,"prévu une « contribution supplémentaire » sur les hauts revenus et les revenus du capital. C'est la première entorse au « bouclier fiscal » instauré par Nicolas Sarkozy en 2007. Si la piste de l'âge est rapidement retenue, un débat agite l'exécutif. Premier ministre,",Nicolas Sarkozy
84,"« Si le gouvernement ignore ou minore la signification de cette première journée de mobilisation, il prend le risque d'un conflit de plus grande ampleur. »","le taux de grévistes plafonne à 13,8 % dans la fonction publique. Patron de la CGT, Bernard Thibault prévient : « Si le gouvernement ignore ou minore la signification de cette première journée de mobilisation, il prend le risque d'un conflit de plus grande ampleur. » De fait, près d'un mois plus tard, le 24 juin, les effectifs sont multipliés par deux. Entre 800 000 et",Bernard Thibault
84,« Il ne faut pas attendre de moi une faiblesse qui serait coupable. Il est temps de casser la spirale de l'endettement »,"la réforme des retraites. Plus encore, il prévient les Français que de nouveaux efforts seront nécessaires pour réduire les déficits. « Il ne faut pas attendre de moi une faiblesse qui serait coupable. Il est temps de casser la spirale de l'endettement », dit-il. Mais Fillon doit monter au créneau sur un autre terrain. Le jour de la présentation de la réforme, Mediapart",Fillon
84,« acceptable »,"occasions. Malgré les cortèges monstres, le baromètre de l'Ifop montre que le passage aux 62 ans a été considéré comme « acceptable » par une majorité des Français : 58 % en juin, 53 % encore en octobre. Même si, dans le même",Ifop
84,« justifiée »,"% en juin, 53 % encore en octobre. Même si, dans le même temps, les deux tiers des sondés trouvaient « justifiée » la mobilisation syndicale contre le texte. Ce soutien, finalement rare pour une réforme des retraites, s'explique par la compréhension majoritaire",Mobilisation syndicale
85,«un déni de démocratie»,"Consulting pour Le Figaro révèle qu'une majorité de Français considérerait l'adoption de la réforme, y compris par un vote, comme «un déni de démocratie». «Une majorité existe», a martelé la première ministre avant le scrutin final de jeudi. En affichant sa sérénité, Élisabeth Borne",Le Figaro
85,«Une majorité existe»,"révèle qu'une majorité de Français considérerait l'adoption de la réforme, y compris par un vote, comme «un déni de démocratie». «Une majorité existe», a martelé la première ministre avant le scrutin final de jeudi. En affichant sa sérénité, Élisabeth Borne a ainsi semblé",Élisabeth Borne
85,«inacceptable»,"à l'article 49.3 pour faire adopter sa réforme des retraites. Une option manifestement rejetée par 74% des Français, qui jugeraient «inacceptable» une éventuelle activation de cet article contesté, comme le révèle notre dernier sondage Odoxa-Backbone pour Le Figaro. Même les sympathisants",Le Figaro
85,"«Après avoir eu recours à l'article 47.1 à l'Assemblée, puis au 44.3 au Sénat, le recours au 49.3 pour faire voter le texte serait sans doute perçu comme la goutte d'eau faisant déborder le vase de la colère sociale»","vote à l’Assemblée en engageant la responsabilité du gouvernement. Vous-même, pensez-vous que cet éventuel recours à l’article 49.3 serait... ? «Après avoir eu recours à l'article 47.1 à l'Assemblée, puis au 44.3 au Sénat, le recours au 49.3 pour faire voter le texte serait sans doute perçu comme la goutte d'eau faisant déborder le vase de la colère sociale», analyse Gaël Sliman, directeur d'Odoxa. Tandis que le camp présidentiel reste en proie aux doutes, une large majorité de Français",Gaël Sliman
85,«la crise de la représentativité»,"de Français (78%) mise sur l'adoption du texte par les deux chambres. Mais ce scrutin à haut risque pourrait exacerber «la crise de la représentativité», selon l'institut de sondage. D'autant que 67% des sondés se disent opposés à la réforme et souhaitent son rejet. En",institut de sondage
85,«la démocratie n'a pas été respectée»,"disent opposés à la réforme et souhaitent son rejet. En cas d'un vote favorable jeudi, 62% d'entre eux estimeraient que «la démocratie n'a pas été respectée», méprisant huit journées de mobilisation et plus de «deux millions de personnes dans la rue». La fin des débats ne",Opposants à la réforme des retraites
85,«deux millions de personnes dans la rue»,"jeudi, 62% d'entre eux estimeraient que «la démocratie n'a pas été respectée», méprisant huit journées de mobilisation et plus de «deux millions de personnes dans la rue». La fin des débats ne devrait pas signer la fin de la contestation. Six Français sur dix pensent ainsi que",Yellow Vests
86,"« Honnêtement, je suis incapable de pronostiquer quoi que ce soit. Bien malin celui qui peut arriver à avoir la réponse »","quelle sera l'issue de la journée de jeudi, où le projet de loi revient au Sénat puis à l'Assemblée nationale. « Honnêtement, je suis incapable de pronostiquer quoi que ce soit. Bien malin celui qui peut arriver à avoir la réponse » ,avoue, inquiet, un stratège du camp présidentiel. Le grand flou. L'inconnue parfaite. Car, désormais, tout le monde le sait, s'il",Un stratège du camp présidentiel
86,« souhaitait aller au vote»,"le moins de risques possibles. À l'issue de cette réunion en haut lieu, l'Élysée a fait savoir que le président « souhaitait aller au vote». Et l'entourage du chef de l'État de prévenir : « Les consultations se poursuivent demain pour continuer la mobilisation »des",Élysée
86,« Les consultations se poursuivent demain pour continuer la mobilisation »,"a fait savoir que le président « souhaitait aller au vote». Et l'entourage du chef de l'État de prévenir : « Les consultations se poursuivent demain pour continuer la mobilisation »des parlementaires. Ces derniers jours, ministres comme députés de la majorité relative ont fait des pieds et des mains pour convaincre",Emmanuel Macron
86,"« Actuellement, selon les derniers calculs qui circulent dans nos boucles, nous gagnons de trois voix. On fait tout pour que le matelas s'agrandisse... Nous allons chercher les députés les uns après les autres. Tout le monde sera là, il ne manquera personne »","jours, ministres comme députés de la majorité relative ont fait des pieds et des mains pour convaincre les derniers réticents. « Actuellement, selon les derniers calculs qui circulent dans nos boucles, nous gagnons de trois voix. On fait tout pour que le matelas s'agrandisse... Nous allons chercher les députés les uns après les autres. Tout le monde sera là, il ne manquera personne », promet un cadre Renaissance, qui l'assure plus que jamais, une majorité destroupesprésidentielles « veut absolument aller au scrutin ». Des",Renaissance
86,« veut absolument aller au scrutin »,"monde sera là, il ne manquera personne », promet un cadre Renaissance, qui l'assure plus que jamais, une majorité destroupesprésidentielles « veut absolument aller au scrutin ». Des délégations de vote ont d'ailleurs été faites pour de nombreux parlementaires afin de permettre à leurs collègues de voter",Renaissance
86,« moins de sueurs froides au gouvernement »,"d'une adoption de la réforme grâce à l'article 49, alinéa 3 de la Constitution est pourtant celle qui donnerait le « moins de sueurs froides au gouvernement », dixit un élu macroniste. « C'est impopulaire, certes, mais prend-on le risque d'un rejet de la réforme et d'une crise",Macroniste
86,"« C'est impopulaire, certes, mais prend-on le risque d'un rejet de la réforme et d'une crise politique majeure ? »","la Constitution est pourtant celle qui donnerait le « moins de sueurs froides au gouvernement », dixit un élu macroniste. « C'est impopulaire, certes, mais prend-on le risque d'un rejet de la réforme et d'une crise politique majeure ? » , interroge un député Horizons. « Malheureusement, je ne vois pas comment ils peuvent éviter le 49.3. S'ils veulent sauver",Horizons
86,"« Malheureusement, je ne vois pas comment ils peuvent éviter le 49.3. S'ils veulent sauver la mise, ils n'ont pas le choix »","prend-on le risque d'un rejet de la réforme et d'une crise politique majeure ? » , interroge un député Horizons. « Malheureusement, je ne vois pas comment ils peuvent éviter le 49.3. S'ils veulent sauver la mise, ils n'ont pas le choix » ,abonde la députée LR Valérie Bazin-Malgras, qui évoque les « hésitations » de nombre de ses collègues avant le vote.",Valérie Bazin-Malgras
86,« hésitations »,"S'ils veulent sauver la mise, ils n'ont pas le choix » ,abonde la députée LR Valérie Bazin-Malgras, qui évoque les « hésitations » de nombre de ses collègues avant le vote. « Je suis sûre que certains vont changer d'avis entre aujourd'hui et",Valérie Bazin-Malgras
86,« Je suis sûre que certains vont changer d'avis entre aujourd'hui et demain. »,",abonde la députée LR Valérie Bazin-Malgras, qui évoque les « hésitations » de nombre de ses collègues avant le vote. « Je suis sûre que certains vont changer d'avis entre aujourd'hui et demain. » Mais dans quel sens ? Et avec quelle issue pour le gouvernement en cas de vote ? L'option du 49.3",Valérie Bazin-Malgras
86,« majorité solide »,depuis maintenant plusieurs jours pour exprimer leur volonté d'aller au vote. Emmanuel Macron lui-même a estimé lundi qu'il détenait une « majorité solide » à l'Assemblée nationale pour faire adopter sa réforme. Avant un changement de dernière minute ? Un vote favorable des députés,Emmanuel Macron
